Fuel Type Code,Station Name,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,Mossy Nissan - Kearny Mesa,,1,1,32.833179,-117.147384
ELEC,Pacific Nissan,,1,1,32.802475,-117.215269
ELEC,Nissan Sunnyvale,,2,,37.359362,-122.022783
ELEC,Premier Nissan,,1,2,37.275144,-121.877656
ELEC,Nissan of San Juan Capistrano,,2,1,33.47443,-117.676142
ELEC,San Leandro Nissan,,2,1,37.712609,-122.162746
ELEC,Coast Nissan,,4,1,35.25062,-120.68455
ELEC,Stevens Creek Nissan,,1,2,37.323569,-121.988027
ELEC,Jim Bone Nissan,,4,1,38.425537,-122.714089
ELEC,Cardinale Nissan,,2,1,36.611189,-121.849899
ELEC,Nissan of Van Nuys,,1,1,34.168824,-118.449059
ELEC,First Nissan,,1,1,34.277324,-118.778957
ELEC,Nissan of Stockton,,2,1,38.022022,-121.275339
ELEC,Temecula Nissan,,2,1,33.516768,-117.155039
ELEC,Tracy Nissan,,1,,37.75990555,-121.4632052
ELEC,Nissan of Tustin,,1,1,33.72484,-117.799302
ELEC,Nissan of Vacaville,,1,,38.381441,-121.941218
ELEC,Champion Nissan,,3,,34.420546,-118.557774
ELEC,Vallejo Nissan,,1,,38.118088,-122.255493
ELEC,Valley Hi Nissan,,1,,34.517883,-117.3219
ELEC,Nissan of Visalia,,1,1,36.32327,-119.27569
ELEC,West Covina Nissan,,1,1,34.074227,-117.890899
ELEC,Firkins Nissan,,1,,27.462023,-82.578036
ELEC,Maus Nissan,,1,,28.848733,-82.57947
ELEC,Deland Nissan,,1,1,28.983689,-81.300079
ELEC,Delray Nissan,,1,1,26.435016,-80.072333
ELEC,Fort Lauderdale Nissan,,1,1,26.109825,-80.137099
ELEC,Westside Nissan,,1,,30.288306,-81.730832
ELEC,Fuccillo Nissan,,1,1,30.212415,-81.736209
ELEC,Rountree-Moore Nissan,,1,,30.18082,-82.702224
ELEC,Bill Seidle's Nissan,,1,1,25.783121,-80.366772
ELEC,Palmetto 57 Nissan,,1,1,25.9262,-80.292105
ELEC,AutoNation Nissan - Miami,,1,1,25.76506,-80.250516
ELEC,AutoNation Nissan - Kendall,,1,,25.609391,-80.348241
ELEC,AutoNation Nissan - Pembroke Pines,,1,1,26.007358,-80.263072
ELEC,Alan Jay Nissan,,1,1,27.485756,-81.481603
ELEC,Wallace Nissan,,1,,27.152729,-80.217708
ELEC,Courtesy Nissan - Tampa,,1,1,27.995139,-82.506186
ELEC,Ferman Nissan - North Tampa,,1,,28.049764,-82.458596
ELEC,Sutherlin Nissan,,1,,27.585356,-80.376442
ELEC,City of West Palm Beach - City Center Garage,,1,,26.713894,-80.05421
ELEC,Hill Nissan,,1,1,27.982961,-81.676059
ELEC,Sutherlin Nissan - Mall of Georgia,,2,1,34.075281,-83.98366
ELEC,Nalley Nissan of Atlanta,,1,2,33.907866,-84.283186
ELEC,Gwinnett Place Nissan,,1,1,33.967935,-84.146036
ELEC,Stone Mountain Nissan,,1,1,33.841932,-83.905677
ELEC,AutoNation Nissan - Thornton Road,,1,1,33.784015,-84.612737
ELEC,AutoNation Nissan - Marietta,,1,1,33.92909,-84.50889
ELEC,Nissan South,,1,,33.566938,-84.344405
ELEC,Regal Nissan,,2,1,34.022437,-84.327529
ELEC,Nissan South Union City,,1,1,33.565412,-84.521117
ELEC,Five Star Nissan,,1,,32.555572,-83.66552
ELEC,New City Nissan,,2,,21.335175,-157.88225
ELEC,Jim Falk Motors - Maui,,1,,20.8891,-156.458605
ELEC,King Windward Nissan,,1,1,21.399116,-157.799326
ELEC,Tony Nissan,,2,1,21.42849,-157.998343
ELEC,Municipal Garage,1,2,,39.291785,-76.610539
ELEC,Bel Air Nissan,,2,1,39.505659,-76.382317
ELEC,Community College of Baltimore County (CCBC),,2,,39.256947,-76.730918
ELEC,Younger Nissan,,1,1,39.391175,-77.407835
ELEC,Criswell Nissan,,1,,39.177414,-77.249773
ELEC,Passport Nissan - Marlow Heights,,1,1,38.82681,-76.923233
ELEC,Darcars Nissan,,1,1,39.113757,-77.161016
ELEC,Herb Gordon Nissan,,1,1,39.077447,-76.947933
ELEC,Lawson Parking Ramp,,5,,44.946327,-93.095535
ELEC,Lower Town Parking Ramp,,1,,44.947042,-93.088226
ELEC,Currie Maintenance Facility,,1,,44.977961,-93.282508
ELEC,St. Paul Natural Resources Department,1,1,,44.973838,-93.156808
ELEC,St. Paul Public Works Maintenance Garage,1,1,,44.967593,-93.127742
ELEC,World Trade Center Parking Ramp,,2,,44.948972,-93.0962
ELEC,Modern Nissan - Concord,,1,1,35.392063,-80.622777
ELEC,Fred Anderson Nissan,,1,1,35.042419,-78.956747
ELEC,Vann Yorks High Point Nissan,,1,,35.937981,-79.996012
ELEC,Nissan of Lumberton,,1,,34.634487,-78.997134
ELEC,International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,,2,,32.823912,-117.12114
ELEC,Clemson Area Transit,,2,,34.702398,-82.801828
ELEC,James River Air Conditioning,,1,,37.578536,-77.48754
ELEC,NV ENERGY 6100 NEIL RD 4,,1,,39.467032,-119.779038
ELEC,PIE AE OTC 3FL PKGSTA3,,2,,30.256917,-97.749169
ELEC,AT&T,,4,,32.779791,-96.7990454
ELEC,New River Nissan,,1,,37.1581,-80.4203
ELEC,Hyman Brothers Nissan,,2,1,37.50418,-77.61949
ELEC,KEY CENTER KEY CENTER 6,,2,,47.616104,-122.19696
ELEC,KRC SKYLINE SKYLINE #1,,2,,47.61434,-122.194037
ELEC,MGE PRINCE CLUB E,,2,,43.121878,-89.309902
ELEC,MGE MID LIB GP,,2,,43.094649,-89.50964
ELEC,Smart Center San Diego,1,1,,32.82408524,-117.1471252
ELEC,CITY OF HOLLAND 127 E 8TH,,2,,42.790376,-86.101511
ELEC,3M Customer Innovation Center,1,1,,44.96232,-93.0005
ELEC,Harper Corp,,1,,34.848783,-82.401211
ELEC,South Carolina Technology and Aviation Center,,1,,34.756982,-82.383799
ELEC,Stone's Cove Kitbar,,1,,38.951695,-77.409238
ELEC,County of Greenville - County Square,,2,,34.840912,-82.400037
ELEC,Furman University - Admissions Building,,1,,34.926241,-82.433164
ELEC,Figaro Restaurant,,1,,41.997588,-72.583384
ELEC,Victor Building Parking Garage,1,1,,38.899392,-77.024385
ELEC,Jupiter Town Hall Complex,,3,,26.9322,-80.1027
ELEC,City of Auburn Hills - Log Cabin Streetside Parking,,2,,42.6336,-83.220931
ELEC,DTE Energy - Caniff Service Center,,2,,42.395383,-83.074263
ELEC,DTE Energy Headquarters - Executive Garage,,6,,42.334321,-83.056903
ELEC,DTE Energy - Headquarters Visitor Lot,,1,,42.33375168,-83.05662
ELEC,DTE Energy - Warren Service Center,,2,,42.344978,-83.128128
ELEC,MGM Casino - Public Parking Structure,,24,,42.33476,-83.0608
ELEC,City of Rochester - City Hall & Municipal Park,,2,,42.683212,-83.1366
ELEC,City of Rochester - Huntington Bank,,1,,42.678841,-83.132684
ELEC,Village of Rochester Hills,,1,,42.682914,-83.193236
ELEC,City of Saline - City Parking Lot #2,,1,,42.166498,-83.780162
ELEC,Cuyahoga Community College - Advanced Automotive Technology Center,,2,,41.36684,-81.7638
ELEC,Crystal Mountain Resort & Spa,,2,,44.520371,-85.991356
ELEC,Annapolis Friends Meeting,4,2,,39.001676,-76.525253
ELEC,Quigley Chevrolet,,2,,40.397876,-75.588988
ELEC,Richmond Ford Lincoln,,3,,37.578775,-77.489409
ELEC,Emagine Entertainment,,2,,42.455,-83.131111
ELEC,Marriott Hotel - Underground Deck,,2,,35.772881,-78.638502
ELEC,City of Raleigh - Performing Arts Center Deck,,1,,35.772619,-78.641492
ELEC,City of Raleigh - Wilmington Station Deck,1,1,,35.77937,-78.638203
ELEC,Southern Oregon University - Lot 8,2,3,,42.187149,-122.689496
ELEC,Mentor Graphics,1,1,,45.317487,-122.759692
ELEC,Atmosera,1,2,,45.475743,-122.776517
ELEC,Clackamas County Sheriff's Office - Brooks Building,1,1,,45.43039547,-122.5722027
ELEC,Jim Ellis Chevrolet,,4,,33.90999,-84.2914
ELEC,O'Hare Airport - Short Term Parking,,2,,41.97850582,-87.90328
ELEC,Rivers Casino,,2,,41.99774,-87.864217
ELEC,EBSCO,,1,,42.677227,-70.839264
ELEC,Neal's Garage,,2,,36.009999,-78.921405
ELEC,SHEALY-COLUMBIA COUNTER SALES,,1,,33.931732,-81.059303
ELEC,Kum & Go #408,,1,,36.379802,-94.177871
ELEC,OUC CAY COMMONS 01,,2,,28.424816,-81.445089
ELEC,OUC DOMINOS UNIT 01,,2,,28.470548,-81.396861
ELEC,OUC VISTA CAY 01,,2,,28.429047,-81.44937
ELEC,OUC WINGATE 1,,2,,28.485994,-81.457176
ELEC,Kum & Go #206,,1,,41.607327,-93.735902
ELEC,Kum & Go #134,,1,,41.00709,-91.981752
ELEC,Kum & Go #572,,1,,41.645933,-93.769432
ELEC,CHARLES COUNTY INDIAN HEAD1,,2,,38.623533,-77.086898
ELEC,CHARLES COUNTY CRAIN CENTER1,,2,,38.369101,-76.960389
ELEC,Haworth Inn & Conference Center,1,1,,42.78875732,-86.10360718
ELEC,DTE Energy - Allen Road Center,,1,,42.292146,-83.178699
ELEC,Novus - Employee Parking,1,2,,38.709309,-90.683128
ELEC,Giant Eagle - Warehouse,,1,,40.453507,-80.085371
ELEC,TC Chevrolet,,1,,42.219548,-122.740005
ELEC,Florida Power & Light - Central Garage,,3,,25.7703,-80.196621
ELEC,Florida Power & Light - Automotive Engineering Center,,3,,26.769595,-80.102645
ELEC,Florida Power & Light - Jupiter Service Center,,4,,26.932602,-80.118594
ELEC,Florida Power & Light - Customer Service East,,4,,26.764076,-80.10151
ELEC,Florida Power & Light - LeJeune Flagler Office,,6,,25.770827,-80.264645
ELEC,Florida Power & Light - Dade Meters Distribution,,3,,25.833883,-80.313867
ELEC,Randolph-Macon College - Andrews Hall,,1,,37.764986,-77.476715
ELEC,Saint Francis Eastside Hospital - Bon Secours Health System,,1,,34.850504,-82.322852
ELEC,Fred Caldwell Chevrolet,,1,,35.105398,-81.208515
ELEC,Meridian Associates Inc,,2,,42.562222,-70.88959
ELEC,Smithsonian Environmental Research Center (SERC),,2,,38.893647,-76.539373
ELEC,NV ENERGY NV ENERGY 03,,2,,36.145081,-115.227058
ELEC,James J Peters VA Medical Center,,2,,40.867403,-73.906405
ELEC,Greenville-Spartanburg International Airport - National Car Rental,,2,,34.889277,-82.215666
ELEC,Greenville-Spartanburg International Airport - Parking Lot B,,2,,34.889453,-82.215505
ELEC,PIE AE ANIMAL SERVICE2,,2,,30.251357,-97.689015
ELEC,PIE AE PUBDITTMAR2,,2,,30.18534,-97.801184
ELEC,PIE AE MILWOOD LIB 2,,2,,30.422284,-97.71646
ELEC,PIE AE PUB-STDAVIDSST1,,2,,30.268887,-97.738936
ELEC,Mountain View Civic Center Garage,,2,,37.390383,-122.0827
ELEC,Towers at Great America,,11,,37.397144,-121.976831
ELEC,Advanced Micro Devices Inc,,14,,37.38237,-121.970806
ELEC,Harrisonburg Electric Commission,,2,,38.447533,-78.870744
ELEC,Country Chevrolet,,2,,45.256075,-94.107832
ELEC,City of Kingsport - Parking Garage,,6,,36.547921,-82.56179
ELEC,MGE FITCHBURG CC,,2,,43.002006,-89.423463
ELEC,MGE LAKE ST ADA,,1,,43.074008,-89.397267
ELEC,MGE VILAS ZOO ADA,,1,,43.058323,-89.410359
ELEC,Marsh Street Parking Structure,,2,,35.279705,-120.6609
ELEC,Wilkerson Nature Preserve Park,,2,,35.92353,-78.599883
ELEC,Caplan's Rainbow Parking,,2,,47.604115,-122.332907
ELEC,Airlie Center,,2,,38.7566,-77.793511
ELEC,HIGHLANDCHEVRON HIGHLAND DUAL 1,,2,,45.475962,-122.825561
ELEC,Arlington County CSW,,1,,38.889751,-77.08499
ELEC,IBEWLOCAL26JATC MANASSAS 1,,2,,38.803836,-77.516487
ELEC,CITY OF SEATAC CITY HALL 1,,2,,47.434021,-122.273183
ELEC,Puget Sound Energy,,1,,47.22213,-122.478493
ELEC,LEE COUNTY GOV ADMIN EAST,,1,,26.642789,-81.869132
ELEC,OUC SHERATON UNIT 1,,2,,28.463514,-81.461419
ELEC,OUC OUC GARDENIA 01,,2,,28.503733,-81.422651
ELEC,CITY OF TAMPA TWIGGS GARAGE 1,,2,,27.951258,-82.451781
ELEC,DTE Energy - Ann Arbor Ashley Mews Building,,1,,42.277419,-83.749477
ELEC,DTE Energy - Redford Service Center,,1,,42.374558,-83.281933
ELEC,PALMER SQUARE CHAMBERS GARAGE,,2,,40.350118,-74.662732
ELEC,Mission Trail Baptist Hospital,,3,,29.343808,-98.436931
ELEC,Department of Accounting General Services - Hawaii State Motor Pool,,3,,21.303788,-157.860031
ELEC,Hawaii State Capitol Basement Parking Garage,,1,,21.30703,-157.857725
ELEC,Hawaii State Office Tower,,1,,21.309472,-157.857848
ELEC,Ka'ahumanu Hale First Circuit Court Parking Garage,,1,,21.302295,-157.861322
ELEC,Sheraton Waikiki,,12,,21.272311,-157.829357
ELEC,Waikiki Beach Marriott,,2,,21.272518,-157.823246
ELEC,McHenry Row - Harris Teeter,,2,,39.26894,-76.5996
ELEC,American Bush - Solar Canopy,,4,,40.714413,-111.900552
ELEC,Anchor Nissan,,1,1,41.96108,-71.494611
ELEC,Net Zero USA,,1,,34.138312,-84.251109
ELEC,Ashforth,,1,,41.071157,-73.549133
ELEC,City of Tacoma - Municipal Building,,2,,47.255854,-122.44172
ELEC,CITY BRADENTON RIVERWALK,,2,,27.499076,-82.569442
ELEC,Orlando Health - Dr. P Phillips Hospital,,3,,28.429987,-81.475116
ELEC,OUC OUC PERSHING 01,,2,,28.499373,-81.303897
ELEC,OUC OC FAMILY SERV,,2,,28.51288,-81.358702
ELEC,DON CESAR HOTEL EV CHARGER 01,,2,,27.709441,-82.736735
ELEC,HARVARD PILGRIM HPHCQ2,,2,,42.232376,-71.019877
ELEC,GVSU CAMPUS SEWARD RAMP 1,,1,,42.964844,-85.681992
ELEC,NEMC GREEN HCOC III,1,1,,42.499039,-83.439339
ELEC,Duke Energy,2,2,,39.09971237,-84.50933838
ELEC,Park 'N Fly,,2,,29.94917,-95.33138
ELEC,BELLEVUE SBCC #2,,2,,47.568871,-122.145285
ELEC,SAMMAMISH GARAGE 1,,2,,47.601657,-122.036938
ELEC,CITY BRADENTON JUDICIALGARAGE2,,2,,27.493279,-82.573234
ELEC,Embassy Suites Hotel - Waikiki Beach Walk,,1,,21.279142,-157.831689
ELEC,Ohana Waikiki East,,2,,21.277846,-157.825052
ELEC,Raleigh Municipal Building Deck,,2,,35.779082,-78.641779
ELEC,City of Raleigh,,1,,35.777283,-78.639281
ELEC,City of Raleigh - Walnut Creek Wetland Center,,2,,35.760503,-78.625345
ELEC,City of Raleigh - Optimist Park and Community Center,,2,,35.862603,-78.643641
ELEC,City of Raleigh - Jaycee Park and Community Center,,1,,35.800443,-78.663445
ELEC,City of Raleigh - Wilders Grove,,2,,35.788789,-78.573106
ELEC,City of Raleigh - Transit Center,2,2,,35.767483,-78.563464
ELEC,City of Raleigh - Transit Center,1,1,,35.767483,-78.563464
ELEC,Giant Eagle #43 - Pine Township,,1,,40.632138,-80.054285
ELEC,Paul Masse Chevrolet,,6,,41.823099,-71.347614
ELEC,Town of Normal - Fire Department Headquarters,,1,,40.505132,-88.994211
ELEC,Town of Normal - Public Works Department,,1,,40.496969,-89.004735
ELEC,Beaufort Street Parking Deck,1,2,,40.507954,-88.986429
ELEC,Whole Foods Market,,1,,29.920829,-90.117642
ELEC,Loyola University - New Orleans,,3,,29.9347,-90.120883
ELEC,Heartland Community College - Workforce Development Center,,1,,40.535456,-89.013791
ELEC,New Belgium Brewing,,4,,40.593417,-105.0684
ELEC,City of Boulder - Municipal Service Center,1,1,,40.024578,-105.232194
ELEC,City of Boulder - Park Central Building,2,1,,40.0148,-105.2792
ELEC,Frito Lay LLC,,5,,39.986545,-82.823727
ELEC,Ohio Statehouse Parking Garage,,8,,39.960356,-82.998458
ELEC,GATEWAY TECH ELKHORN 1,,2,,42.666735,-88.524261
ELEC,Riteway Bus Service Inc,,2,,42.909432,-87.928747
ELEC,Norwich Public Utilities,,4,,41.526802,-72.063684
ELEC,OUC INFUSION TEA 01,,2,,28.565738,-81.389771
ELEC,Marriott - Wailea Beach,,2,,20.688309,-156.439752
ELEC,Heartland Community College - Astroth Community Education Center,,1,,40.534785,-89.011493
ELEC,CITY OF GR PARK GOV CENTER RAMP,,2,,42.969202,-85.670457
ELEC,CITY OF GR PARK OTTAWA FULTON 1,,2,,42.963679,-85.670993
ELEC,Ann Arbor Downtown Development Authority - Library Parking Structure,,9,,42.278754,-83.745565
ELEC,CITY OF GR PARK GALLERY PLACE,,2,,42.962871,-85.668737
ELEC,Alexander's Storage,,1,,35.61323,-87.034614
ELEC,Balise Nissan - Warwick,,1,,41.742755,-71.428289
ELEC,Elizabeth Parking Authority - J Christian Bollwage Garage,,2,,40.663848,-74.216585
ELEC,The Green Parking Garage,,6,,35.223874,-80.846273
ELEC,Middle Tennessee Electric Membership Corp - Corporate Headquarters,,1,,35.837613,-86.407098
ELEC,Eaton Corp,,2,,40.492883,-80.200182
ELEC,Tynan's Nissan,,1,,40.505604,-105.078041
ELEC,WHOLE FOODS MKT OKCWESTERN 2,1,1,,35.533862,-97.531053
ELEC,Mountain Energy Market of Vermont,,1,,43.199508,-72.820633
ELEC,NATIONAL GRID CHILIS LEOMNSTR,,2,,42.525121,-71.713346
ELEC,NATIONAL GRID CHILIS WESTFORD,,2,,42.5703,-71.41896
ELEC,NATIONAL GRID UNION STATION 1,,2,,42.260546,-71.794678
ELEC,UM PTS GRAND,,2,,39.290036,-76.621894
ELEC,UM PTS PEARL #3,,2,,39.290764,-76.62439
ELEC,UM PTS PRATT,,2,,39.28651,-76.624935
ELEC,UM PTS PLAZA #1,,2,,39.28808,-76.622679
ELEC,DTE Energy - Western Wayne Center,,2,,42.244351,-83.444131
ELEC,DTE Energy - Pontiac Service Center,,2,,42.615654,-83.324374
ELEC,DTE Energy - Headquarters Cato Substation,,2,,42.335279,-83.057424
ELEC,DTE Energy - Headquarters Directors Lot,,6,,42.334668,-83.056126
ELEC,DTE Energy - Headquarters Employee Lot,,3,,42.334232,-83.0566
ELEC,University of Detroit Mercy,,2,,42.41423,-83.1364
ELEC,THOMSON REUTERS EAGAN CAMPUS,,2,,44.825192,-93.112679
ELEC,FLASTER GREENBERG PC,,2,,39.934849,-75.029991
ELEC,ACC ROUNDROCK STAT4,,2,,30.563925,-97.658312
ELEC,JBG SMITH STATION 2,,2,,38.890342,-77.085782
ELEC,JBG SMITH 2231 CRYSTAL DR,,1,,38.85424,-77.049408
ELEC,IBEW LOCAL 46 IBEW LOCAL 46 1,,2,,47.424222,-122.256619
ELEC,VALLEY MED CTR MAIN LOT #5,,2,,47.443255,-122.212445
ELEC,VALLEY MED CTR N GARAGE #1,,2,,47.444606,-122.214491
ELEC,MGE ALDO LEOPOLD,,2,,43.054704,-89.321148
ELEC,North Carolina State University - McKimmon Center and Solar House,,2,,35.78214,-78.6864
ELEC,Cambria Suites - Traverse City,,1,,44.763048,-85.585342
ELEC,Great Escape Restaurant,,3,,41.955233,-87.865268
ELEC,Taylor Automotive,,1,,35.49416,-79.180591
ELEC,EVSP WALGREENS STORE 13012,,1,,38.672391,-77.396964
ELEC,ACCESS MAIL EVSE UNIT 01,,2,,27.901732,-82.721249
ELEC,OUC HILTON UNIT 01,,2,,28.425298,-81.456277
ELEC,OUC STCL CITY HALL1,,2,,28.249967,-81.28294
ELEC,OUC STCL SR CTR 1,,2,,28.250888,-81.279774
ELEC,EVSP WALGREENS STORE 5623,,1,,39.326834,-76.681801
ELEC,EVSP WALGREENS STORE 6396,,1,,39.334156,-76.495725
ELEC,Goodwill,,1,,45.183283,-93.237039
ELEC,Minnesota Department of Natural Resources,,2,,44.956138,-93.084209
ELEC,City of Columbia - Sumter Street Garage,,2,,34.004883,-81.032931
ELEC,City of Columbia - Lady Street Garage,,2,,34.002107,-81.035726
ELEC,Malibu Country Mart,,2,,34.035802,-118.686393
ELEC,Golden Gate National Recreation Area - Crissy Field,,2,,37.806099,-122.449461
ELEC,Tampa Area Electrical JATC,,1,,27.988197,-82.392164
ELEC,Miami Dade County Fleet,,4,,25.7752,-80.198072
ELEC,University of Connecticut - Motor Pool,,1,,41.811817,-72.261825
ELEC,Balise Nissan - Warwick,,1,,41.742755,-71.428289
ELEC,Middle Tennessee Electric Membership Corp - District Office,,1,,35.922223,-86.821182
ELEC,Nissan North America,,4,3,35.940203,-86.813764
ELEC,Middle Tennessee Electric Membership Corp - District Office,,1,,36.174597,-86.298021
ELEC,Middle Tennessee Electric Membership Corp - District Office,,1,,35.843311,-86.446636
ELEC,City of Renton - City Shops,,2,,47.483635,-122.170748
ELEC,City of Renton - City Hall,,2,,47.474537,-122.204976
ELEC,TAC PW PARKING A ST GARAGE 01,,2,,47.253809,-122.437429
ELEC,TAC PW PARKING GLASS MUSEUM 01,,2,,47.245934,-122.43398
ELEC,Pierce County - Annex Lot,,1,,47.228866,-122.469105
ELEC,Pierce County - City Building,,1,,47.253668,-122.446141
ELEC,Tremont Street Garage,,2,,39.742113,-104.991416
ELEC,Greater Hartford Transit District - Spruce Street Lot,1,1,,41.769417,-72.681825
ELEC,One Parking,1,1,,38.896703,-77.027621
ELEC,Carriage Nissan,,1,1,34.275207,-83.85946
ELEC,Town Center Nissan,,2,1,34.010005,-84.577162
ELEC,State Street Garage,,2,,42.358449,-71.055089
ELEC,MASS AUDUBON JOPPA FLATS,,2,,42.799163,-70.847133
ELEC,NATIONAL GRID CHILIS PLNVILLE,,2,,42.032751,-71.311914
ELEC,Carolina Nissan,,2,1,36.063557,-79.503697
ELEC,Carolina Nissan,,2,,36.063557,-79.503697
ELEC,North Carolina State University - Joyner Visitor Center,,2,,35.784037,-78.684667
ELEC,Carmine's Coal Fired Pizza,,2,,26.892152,-80.102668
ELEC,AC REG PLANNING STATION 1,,2,,44.015999,-73.165412
ELEC,Delta Electronics,,18,2,37.488952,-121.948969
ELEC,Campbell-Nelson Nissan,,1,,47.778229,-122.344838
ELEC,Campbell Nissan - Everett,,1,,47.90272982,-122.2469884
ELEC,Olympia Nissan,,1,,47.031067,-122.930247
ELEC,Bill Robertson Nissan,,1,,46.236607,-119.128998
ELEC,Bill Korum's Puyallup Nissan,,1,,47.207367,-122.294997
ELEC,Younker Nissan,,1,,47.448354,-122.2188
ELEC,City of Seattle - Central Library,,3,,47.606684,-122.332664
ELEC,City of Seattle - Charles Street,,4,,47.594042,-122.317179
ELEC,City of Seattle - Muni Tower,,32,,47.604906,-122.330278
ELEC,City of Seattle - Parking Enforcement Division,,13,,47.582934,-122.323106
ELEC,City of Seattle - Seattle Center,,9,,47.622085,-122.347124
ELEC,City of Seattle - Seattle City Light North Service Center,,4,,47.699613,-122.341922
ELEC,City of Seattle - Seattle City Light South Service Center,,4,,47.571399,-122.330911
ELEC,City of Seattle - Seattle Water Ops,,4,,47.57952,-122.321401
ELEC,City of Seattle - West Bridge,,2,,47.565149,-122.353024
ELEC,Tacoma Nissan,,1,,47.21978,-122.48576
ELEC,Thruway Nissan,,1,,41.504105,-74.068916
ELEC,Thruway Nissan,,1,,41.504105,-74.068916
ELEC,Country Club Imports,,2,2,42.451285,-75.100333
ELEC,Country Club Imports,,1,,42.451285,-75.100333
ELEC,West-Herr Nissan,,1,,42.784867,-78.76558
ELEC,West-Herr Nissan,,1,,42.784867,-78.76558
ELEC,Nissan 112,,1,1,40.792986,-73.00827
ELEC,Nissan 112,,1,,40.792986,-73.00827
ELEC,Huttig Nissan,,1,,44.667361,-73.444894
ELEC,Huttig Nissan,,1,,44.667361,-73.444894
ELEC,Nissan City - Port Chester,,1,,40.996358,-73.669405
ELEC,Nissan City - Port Chester,,1,,40.996358,-73.669405
ELEC,Riverhead Auto Mall,,2,2,40.924758,-72.704752
ELEC,Riverhead Auto Mall,,1,,40.924758,-72.704752
ELEC,Dorschel Nissan,,3,,43.077581,-77.641934
ELEC,Dorschel Nissan,,1,,43.077581,-77.641934
ELEC,Nissan of Smithtown,,1,1,40.859886,-73.162067
ELEC,Nissan of Smithtown,,1,,40.859886,-73.162067
ELEC,Lia Nissan,,1,,42.764517,-73.88522
ELEC,Lia Nissan,,1,,42.764517,-73.88522
ELEC,Legend Nissan,,1,,40.809865,-73.507761
ELEC,Gregoris Motors,,1,,40.670497,-73.717206
ELEC,Gregoris Motors,,1,,40.670497,-73.717206
ELEC,Legend Nissan,,1,1,40.809865,-73.507761
ELEC,Serafini Nissan-Volvo,,1,,42.095812,-76.003703
ELEC,Serafini Nissan-Volvo,,1,,42.095812,-76.003703
ELEC,Poughkeepsie Nissan,,1,,41.587383,-73.908392
ELEC,Poughkeepsie Nissan,,1,,41.587383,-73.908392
ELEC,Vision Nissan,,1,,43.204065,-77.478237
ELEC,Vision Nissan,,1,,43.204065,-77.478237
ELEC,Nissan of Westbury,,1,1,40.753954,-73.561974
ELEC,Nissan of Westbury,,1,,40.753954,-73.561974
ELEC,West Herr Nissan - Williamsville,,1,,42.96275,-78.691132
ELEC,Nissan of Yorktown Heights,,2,1,41.289317,-73.835547
ELEC,Nissan of Yorktown Heights,,1,,41.289317,-73.835547
ELEC,Carr Nissan,,1,,45.491783,-122.81107
ELEC,Kiefer Nissan,,1,,44.572608,-123.258425
ELEC,Lithia Nissan of Eugene,,1,,44.05902085,-123.0813975
ELEC,Dick Hannah Nissan,,1,,45.378967,-122.603899
ELEC,Chuck Colvin Nissan,,1,,45.227394,-123.180863
ELEC,Lithia Nissan,,1,,42.379969,-122.858192
ELEC,Rustom Nissan - Portland,,1,,45.531759,-122.537403
ELEC,Nissan of Salem,,1,,44.921582,-123.006236
ELEC,Tonkin Nissan,,3,,45.326814,-122.770853
ELEC,Advantage Nissan,,1,,47.562162,-122.684286
ELEC,Burien Nissan,,1,,47.458466,-122.333257
ELEC,Lee Nissan - Auburn,,2,1,44.129326,-70.224225
ELEC,Ann Arbor Downtown Development Authority - Ann Ashley Parking Structure,,2,,42.282617,-83.749329
ELEC,Ann Arbor Downtown Development Authority - Catherine and Fourth Surface Lot,,2,,42.283504,-83.747496
